LSOA code,Burglary_Count,Borough,longitude,latitude,Cumulative,Cumulative_Percent
E01000874,36,Camden,-0.192213659651925,51.55316159937743,66703,46.135703416793476
E01002836,36,Kensington and Chelsea,-0.1843635546698321,51.491945688762335,66739,46.16060312629686
E01000912,36,Camden,-0.1578349056293628,51.559396233934464,66775,46.18550283580025
E01003214,36,Lewisham,-0.0353311242425715,51.46287611544058,66811,46.21040254530364
E01033705,36,Hackney,-0.0482300675797143,51.5617931678421,66847,46.235302254807024
E01002837,36,Kensington and Chelsea,-0.1808251318602856,51.49017408263352,66883,46.26020196431042
E01000644,36,Brent,-0.2335396970374592,51.54529404981525,66919,46.285101673813806
E01003942,36,Southwark,-0.0889006074605882,51.49566031336705,66955,46.31000138331719
E01003556,36,Newham,0.0268710599854089,51.54765901115819,66991,46.33490109282059
E01001813,36,Hackney,-0.0947134099735317,51.572406776043024,67027,46.359800802323974
E01004348,36,Waltham Forest,-0.0062079652960642,51.5930276119174,67063,46.38470051182736
E01000090,36,Barking and Dagenham,0.1537811282448558,51.51946549049036,67099,46.40960022133075
E01000859,36,Camden,-0.1535836771077291,51.54084534013296,67135,46.434499930834136
E01032640,36,Southwark,-0.0747713376140862,51.50404709541506,67171,46.45939964033753
E01002791,36,Islington,-0.1009865237661479,51.544044341740936,67207,46.48429934984092
E01032584,36,Southwark,-0.107683460487814,51.49929750797856,67243,46.50919905934431
E01003851,36,Richmond upon Thames,-0.2840212138127402,51.48369800045931,67279,46.5340987688477
E01004756,36,Westminster,-0.1914038407643332,51.52431615957772,67315,46.558998478351086
E01004260,36,Tower Hamlets,-0.045500813231848,51.52787383439416,67351,46.58389818785448
E01001381,36,Ealing,-0.2569280112187548,51.5049304664372,67387,46.60879789735786
E01003278,36,Lewisham,-0.0198246112364272,51.465726383684085,67423,46.633697606861254
E01001662,36,Greenwich,0.0071404802554066,51.48678622107749,67459,46.65859731636464
E01001904,36,Hammersmith and Fulham,-0.2158347598736827,51.47923012005133,67495,46.68349702586803
E01004304,36,Tower Hamlets,-0.059413868322117,51.51319699584188,67531,46.70839673537142
E01001748,36,Hackney,-0.0707859271571596,51.54857703278071,67567,46.73329644487481
E01002713,36,Islington,-0.1155464629407336,51.54630677069766,67603,46.758196154378204
E01004066,36,Southwark,-0.0769895516998008,51.47282183120409,67639,46.78309586388159
E01003801,36,Richmond upon Thames,-0.2368488577545682,51.48791228445404,67675,46.80799557338497
E01004311,36,Tower Hamlets,-0.0736570309667779,51.52849286794793,67711,46.832895282888366
E01003799,36,Richmond upon Thames,-0.2344835186788867,51.47561026628784,67747,46.85779499239175
E01001418,36,Enfield,-0.1404112215002313,51.64913046715294,67783,46.88269470189515
E01004249,36,Tower Hamlets,-0.0080248786635122,51.51740592763665,67819,46.907594411398534
E01004674,36,Westminster,-0.200473587665041,51.526420984438026,67855,46.93249412090192
E01000087,36,Barking and Dagenham,0.1502060456444721,51.53047678271526,67891,46.957393830405316
E01003960,36,Southwark,-0.087635147816761,51.4932371494082,67927,46.9822935399087
E01003118,36,Lambeth,-0.1328816231244707,51.43214445764701,67963,47.00719324941209
E01001534,36,Enfield,-0.1344877500292785,51.61898112178467,67999,47.03209295891548
