LSOA code,year,Month_Num,Burglary_Count,IMD SCORE,EMPLOYMENT SCORE,EDUCATION SKILLS AND TRAINING SCORE,INCOME SCORE,BARRIERS TO HOUSING AND SERVICES SCORE,LIVING ENVIRONMENT SCORE,longitude,latitude
E01003933,2023,3,1,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2023,4,1,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2023,5,2,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2023,8,3,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2023,9,1,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2023,10,1,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2023,12,4,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2024,1,1,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2024,2,4,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2024,3,1,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2024,4,3,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2024,5,3,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2024,6,2,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2024,7,1,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2024,9,2,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003933,2024,10,1,33.607,0.089,12.752,0.155,30.849,58.94,-0.1054351242433755,51.49499399942846
E01003934,2022,4,5,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2022,5,1,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2022,6,2,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2022,7,2,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2022,8,3,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2022,9,6,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2022,10,3,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2022,11,2,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2022,12,3,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,1,1,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,2,1,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,3,6,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,4,4,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,5,6,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,6,2,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,7,4,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,8,9,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,9,6,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,10,5,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,11,2,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2023,12,4,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2024,1,2,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2024,2,6,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2024,3,1,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2024,4,1,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2024,5,7,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2024,6,3,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2024,7,7,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2024,8,3,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2024,9,4,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2024,10,3,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003934,2024,11,3,18.616,0.075,3.1,0.118,33.25,43.465,-0.1028426290913626,51.506663108576205
E01003935,2022,4,1,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2022,5,2,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2022,6,3,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2022,7,4,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2022,8,1,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2022,10,1,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2022,11,1,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2023,1,4,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2023,2,1,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2023,5,2,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2023,6,2,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2023,7,2,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2023,9,1,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2023,10,3,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2023,11,1,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2024,1,3,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2024,2,3,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2024,3,3,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2024,5,2,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2024,7,3,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2024,8,1,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2024,9,1,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2024,10,1,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003935,2024,11,1,21.011,0.077,10.474,0.153,32.882,26.374,-0.0966404756817818,51.50751117901558
E01003936,2022,8,3,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2022,9,1,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2022,10,2,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2022,11,3,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2022,12,1,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2023,1,1,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2023,2,4,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2023,3,1,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2023,4,1,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2023,6,1,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2023,7,2,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2023,8,11,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2023,9,1,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2024,3,2,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2024,4,2,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2024,5,2,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2024,6,2,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2024,7,2,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2024,8,6,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003936,2024,11,7,14.247,0.01,22.774,0.02,29.711,53.205,-0.092664029269899,51.49804404170399
E01003937,2022,4,1,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2022,10,2,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2022,11,1,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2022,12,5,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2023,3,2,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2023,5,5,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2023,6,3,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2023,7,1,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2023,8,1,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2023,9,2,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2023,10,3,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2023,11,3,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2023,12,1,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2024,1,3,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2024,3,1,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2024,4,2,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2024,5,2,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2024,6,1,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2024,7,2,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2024,10,3,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003937,2024,11,3,24.291,0.038,2.742,0.077,36.742,73.995,-0.0965847833490257,51.49798480356053
E01003939,2022,5,3,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2022,6,1,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2022,7,4,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2022,8,1,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2022,9,1,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2022,10,3,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2022,11,4,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2022,12,1,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,1,2,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,2,4,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,3,6,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,4,2,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,5,4,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,6,2,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,7,6,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,8,5,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,9,4,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,10,3,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,11,1,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2023,12,3,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2024,1,1,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2024,2,1,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2024,3,3,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2024,4,1,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2024,5,1,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2024,6,3,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2024,7,5,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2024,8,3,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2024,9,1,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2024,10,4,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003939,2024,11,3,20.471,0.062,4.182,0.116,38.906,37.911,-0.0898206342870838,51.50309379888823
E01003940,2022,5,2,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2022,6,1,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2022,8,1,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2022,10,1,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2022,12,5,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2023,1,4,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2023,2,3,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2023,3,1,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2023,4,5,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2023,5,2,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2023,6,3,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2023,7,2,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2023,8,6,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2023,9,2,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2023,10,2,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2023,11,1,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2024,1,3,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2024,2,1,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2024,3,1,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2024,4,1,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2024,5,2,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2024,6,3,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2024,8,1,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2024,9,1,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2024,10,3,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003940,2024,11,3,33.392,0.147,10.543,0.276,36.359,29.572,-0.0860284054222926,51.49801624800948
E01003941,2022,4,2,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2022,8,5,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2022,9,2,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2022,10,1,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2022,11,2,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2022,12,3,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2023,1,6,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2023,2,6,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2023,3,1,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2023,5,1,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2023,6,2,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2023,7,1,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2023,8,3,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2023,9,2,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2023,10,3,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2023,11,1,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2024,1,1,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2024,6,1,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2024,8,1,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2024,9,2,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2024,10,2,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003941,2024,11,3,18.245,0.056,4.169,0.106,33.441,35.297,-0.0837211565437018,51.496734158696775
E01003942,2022,8,2,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2022,9,1,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2022,10,2,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2022,11,5,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2022,12,2,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2023,1,3,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2023,2,1,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2023,3,1,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2023,4,1,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2023,5,2,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2023,6,1,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2023,9,2,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2023,11,2,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2024,3,1,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2024,6,2,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2024,7,2,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2024,8,1,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2024,9,3,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003942,2024,11,2,31.341,0.137,9.315,0.21,31.956,31.947,-0.0889006074605882,51.49566031336705
E01003945,2022,4,2,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2022,5,2,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2022,6,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2022,7,2,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2022,8,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2022,10,2,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2022,11,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2022,12,3,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2023,1,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2023,2,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2023,3,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2023,4,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2023,5,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2023,6,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2023,8,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2023,9,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2023,11,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2023,12,3,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2024,1,4,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2024,2,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2024,4,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2024,6,2,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2024,8,3,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2024,9,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2024,10,2,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003945,2024,11,1,16.412,0.06,2.872,0.078,35.889,26.89,-0.0761259678805031,51.43245518504808
E01003951,2022,4,1,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2022,5,1,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2022,6,5,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2022,8,1,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2022,10,2,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2023,1,4,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2023,2,1,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2023,4,1,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2023,6,3,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2023,7,1,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2023,8,1,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2024,1,2,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2024,2,1,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2024,3,2,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2024,5,3,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2024,6,5,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2024,7,1,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2024,8,1,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2024,9,2,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
E01003951,2024,10,2,16.049,0.068,3.472,0.066,32.123,29.837,-0.0824655721669344,51.439034177134445
