LSOA code,Year,Month_Num,Burglary_Count,Precise_Daylight_Hours,"Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Other Asian","Asian, Asian British or Asian Welsh: Pakistani","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Does not apply_x,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Other ethnic group: Any other ethnic group,Other ethnic group: Arab,"White: English, Welsh, Scottish, Northern Irish or British",White: Gypsy or Irish Traveller,White: Irish,White: Other White,White: Roma,A caravan or other mobile or temporary structure,"Flat, maisonette or apartment",Whole house or bungalow: Detached,Whole house or bungalow: Semi-detached,Whole house or bungalow: Terraced,Does not apply_y,Owned: Owns outright,Owned: Owns with a mortgage or loan or shared ownership,Private rented or lives rent free,Rented: Social rented,Does not apply_x.1,Over 0.5 and up to 1.0 people per room,Over 1.0 and up to 1.5 people per room,Over 1.5 people per room,Up to and including 0.5 people per room,"A, B, D, E Agriculture, energy and water",C Manufacturing,Does not apply_y.1,F Construction,"G, I Distribution, hotels and restaurants","H, J Transport and communication","K, L, M, N Financial, real estate, professional and administrative activities","O, P, Q Public administration, education and health","R, S, T, U Other",Does not apply,"L1, L2 and L3: Higher managerial, administrative and professional occupations",L10 and L11: Lower supervisory and technical occupations,L12: Semi-routine occupations,L13: Routine occupations,L14.1 and L14.2: Never worked and long-term unemployed,L15: Full-time students,"L4, L5 and L6: Lower managerial, administrative and professional occupations",L7: Intermediate occupations,L8 and L9: Small employers and own account workers
E01032739,2016,5,13,15.87,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2016,6,7,16.37,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2016,7,11,15.8,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2016,8,11,14.4,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2016,9,15,12.43,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2016,10,15,10.5,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2016,11,10,8.4,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2016,12,15,7.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,1,13,8.07,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,2,11,9.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,3,8,11.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,4,9,13.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,5,16,15.87,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,6,5,16.37,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,7,6,15.8,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,8,15,14.4,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,9,15,12.43,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,10,17,10.5,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,11,22,8.4,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2017,12,14,7.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,1,12,8.07,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,2,10,9.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,3,20,11.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,4,19,13.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,5,15,15.87,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,6,27,16.37,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,7,12,15.8,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,8,21,14.4,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,9,7,12.43,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,10,9,10.5,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,11,11,8.4,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2018,12,24,7.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,1,14,8.07,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,2,19,9.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,3,18,11.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,4,19,13.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,5,20,15.87,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,6,18,16.37,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,7,15,15.8,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,8,20,14.4,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,9,15,12.43,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,10,12,10.5,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,11,15,8.4,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2019,12,20,7.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,1,20,8.07,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,2,10,9.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,3,10,11.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,4,12,13.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,5,6,15.87,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,6,7,16.37,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,7,8,15.8,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,8,8,14.4,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,9,12,12.43,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,10,10,10.5,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,11,3,8.4,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
E01032739,2020,12,2,7.93,4.0,121.0,126.0,55.0,13.0,14.0,3.0,1.0,0.0,48.0,38.0,8.0,15.0,53.0,23.0,564.0,0.0,28.0,484.0,22.0,0.0,854.0,2.0,5.0,18.0,0.0,116.0,100.0,652.0,11.0,0.0,397.0,23.0,15.0,444.0,0.0,18.0,438.0,23.0,132.0,138.0,601.0,161.0,108.0,73.0,669.0,26.0,47.0,23.0,96.0,171.0,353.0,71.0,90.0
